,id,name,genre,sub_genre,followers
1112,1qIRoGEKXINqrCx5N1engi,John Eliot Gardiner,classical,"['choral', 'classical performance', 'orchestral performance']",37238
1114,57ziOSBD3x0PhVbl7MXTgI,Gautier Capuçon,classical,['classical cello'],17796
1117,6aL4ovuNuBg7rmrPjOTIUN,Carlos Kleiber,classical,"['classical performance', 'orchestral performance']",15818
1120,2DG9aIMzcln3w7SIVGGnmg,Arcadi Volodos,classical,"['classical performance', 'classical piano', 'russian classical piano']",13384
1122,5vBh0nve44zwwVF5KWtCwA,Alfred Brendel,classical,"['austrian classical piano', 'classical', 'classical performance', 'classical piano']",35425
1123,3JU9NLB27wyGhbwbApR9uy,Olivia Belli,classical,"['compositional ambient', 'neo-classical']",14843
1124,3LtlJprzuq0Ii8p8YFZXai,Peter Sandberg,classical,"['compositional ambient', 'focus', 'neo-classical']",48793
1125,5Cy6BjgpzVTTP4FURizqmQ,Ray Chen,classical,"['taiwan classical performance', 'violin']",24031
1126,66MvLAvLznk5UOvASVGjk4,Martha Argerich,classical,"['classical performance', 'classical piano', 'latin american classical piano']",116493
1127,3Ka1nDpDzxDveEqUPzIeom,Joshua Bell,classical,"['classical performance', 'violin']",81314
1128,23BiSNXm5UaRFuusoWisYO,BBC Symphony Orchestra,classical,"['british orchestra', 'classical performance', 'orchestra', 'theme']",31684
1133,7jQSqBxct7Aa8b3GsZFkO4,Miloš Karadaglić,classical,['classical guitar'],22451
1134,2ojlS7imGFiZ8A8tXXGEt7,Library Tapes,classical,"['ambient', 'compositional ambient', 'drone', 'neo-classical', 'post-rock']",49959
1135,5goS0v24Fc1ydjCKQRwtjM,Johann Strauss II,classical,"['classical', 'late romantic era', 'operetta']",398649
1136,0gOrXuu1vCBXe3pwTyb5Ca,Valentina Lisitsa,classical,"['classical piano', 'ukrainian classical piano']",50224
1137,74gWOpgM97HU3Mn8A8d0Vm,Bavarian Radio Symphony Orchestra,classical,"['classical', 'classical performance', 'german orchestra', 'orchestra', 'radio symphony']",17722
1138,20iZXzMb8LoWXOeca32i82,Vladimir Ashkenazy,classical,"['classical', 'classical performance', 'russian classical piano']",61592
1139,2ANtgfhQkKpsW6EYSDqldz,Gustav Mahler,classical,"['classical', 'post-romantic era']",247087
1140,0nJvyjVTb8sAULPYyA1bqU,Aaron Copland,classical,"['american modern classical', 'classical', 'early modern classical']",82200
1142,5TWpCLIhvGlbJmLK1zNpiL,Eric Whitacre,classical,"['21st century classical', 'american 21st century classical', 'choral', 'contemporary choir']",84218
1143,3ilNZUdmNZ2nUcuAOIpsQl,Esa-Pekka Salonen,classical,"['classical performance', 'finnish contemporary classical', 'nordic contemporary classical', 'orchestral performance']",11391
1145,1dyGPAYZZHHW6WIqwKN5QF,Chris Thile,classical,"['bluegrass', 'classical mandolin', 'indie folk', 'instrumental bluegrass', 'mandolin', 'progressive bluegrass']",100115
1146,1YuknfkSYTTbolRpwZBOv4,George Gershwin,classical,"['american modern classical', 'classical', 'early modern classical', 'tin pan alley']",260079
1148,4JSWO1Pf2zV991fq64uAce,Jean-Philippe Rameau,classical,"['baroque', 'classical', 'early music', 'french baroque', 'french opera']",61187
1149,3naY4Tq98GRh9K8xOsINyv,Eugene Ormandy,classical,"['classical performance', 'orchestral performance']",10505
1152,5WIoytpqi3VWoFSHnl49in,Aram Khachaturian,classical,"['caucasian classical', 'classical', 'russian modern classical']",60480
1153,2yzxX2DI9LFK8VFTyW2zZ8,Joe Satriani,classical,"['album rock', 'blues rock', 'hard rock', 'instrumental rock', 'metal guitar', 'neo classical metal', 'shred']",551718
1154,4EEQIAJoeN1V30MqFFtXxB,Murray Perahia,classical,"['american classical piano', 'classical performance', 'classical piano']",41296
1155,7vfydQ0nVBVgJ0ajs8EtRM,Christoph Willibald Gluck,classical,"['classical', 'classical era', 'early music', 'galante era']",30808
1156,2HqNckz4bPVT37fWkhugTZ,Royal Concertgebouw Orchestra,classical,"['classical performance', 'orchestra']",39726
1157,5X5cGjYEmKnuihYXEePQcs,Pascal Rogé,classical,"['classical performance', 'classical piano', 'french classical piano']",12468
1159,25mbgceDJKxXGP8c5FmC83,Trevor Pinnock,classical,"['classical performance', 'harpsichord', 'historically informed performance', 'orchestral performance']",15844
1160,5dmMpIyAVaH6b9FLFgWPrF,Arcangelo Corelli,classical,"['baroque', 'classical', 'classical performance', 'early music', 'italian baroque']",100890
1161,7ie36YytMoKtPiL7tUvmoE,Igor Stravinsky,classical,"['classical', 'early modern classical', 'neoclassicism', 'russian modern classical']",300658
1162,0japPUWMmW3gxqjSB1VEVL,Igor Levit,classical,"['classical performance', 'classical piano', 'russian classical piano']",38022
1163,3EQvBmWlfyaRLGDuVfKmve,Lorin Maazel,classical,"['classical performance', 'orchestral performance']",14053
1164,24K6LTZFqBAvKsorwK0iXd,András Schiff,classical,"['classical performance', 'classical piano', 'hungarian classical performance', 'hungarian classical piano']",43925
1165,3kUKwTJdH8FuWzF8p6Dg9E,Dave Brubeck,classical,"['american modern classical', 'bebop', 'cool jazz', 'jazz', 'jazz piano']",341233
1168,7J9Fo9dMjGNYY8usNMietL,Leif Ove Andsnes,classical,"['classical', 'classical performance', 'classical piano', 'nordic classical piano']",18072
1169,7silW8RiEOoLBgAg5JBCL1,Riccardo Muti,classical,"['classical performance', 'opera', 'orchestral performance']",31276
1170,0fDF0jjmdouCIeWhNnblwV,Buckethead,classical,"['funk metal', 'instrumental rock', 'neo classical metal', 'shred']",319863
1171,758yIKdhJhWL6oTuTSFVV6,Dirk Maassen,classical,"['compositional ambient', 'neo-classical']",40567
1172,7KkUirCiJZhgRN3NbgG98L,Ottorino Respighi,classical,"['classical', 'impressionism', 'italian romanticism', 'neoclassicism', 'post-romantic era']",32154
1173,5HHKeO04SOcxUxjruFXf5l,Bryce Dessner,classical,"['21st century classical', 'american 21st century classical']",13486
1176,50hiYMhi0g77BOkkQ4zebB,Mstislav Rostropovich,classical,"['classical', 'classical cello', 'classical performance']",53966
1177,6rlVhQqS15yJMO4DZqrq6I,Mischa Maisky,classical,"['classical', 'classical cello', 'classical performance']",42635
1178,2fg5h5pzleqI4RjFopWroj,Georg Philipp Telemann,classical,"['baroque', 'classical', 'early music', 'german baroque']",112262
1179,0TrG2LSot4KhaXqdf5K2zE,Sir Colin Davis,classical,"['classical performance', 'orchestral performance']",10262
1180,71tFaKKy6x1inyCFHjpzUE,Peter Gregson,classical,"['compositional ambient', 'modern cello', 'neo-classical']",13345
1182,0KyCXNSa7ZMb5LydfKbLG3,David Lee Roth,rock,"['album rock', 'classic rock', 'glam metal', 'hard rock', 'metal', 'neo classical metal', 'rock']",528384
1183,1C1x4MVkql8AiABuTw6DgE,Richard Wagner,classical,"['classical', 'german opera', 'german romanticism', 'late romantic era']",552588
1184,1AoIc5YFH0aSFc4mKqBEeB,Jules Massenet,classical,"['classical', 'french opera', 'french romanticism', 'post-romantic era']",27252
1185,5JdT0LYJdlPbTC58p60WTX,Hilary Hahn,classical,"['classical performance', 'violin']",123773
1187,1X93CiijNCFQa4o17hLwI3,Slow Meadow,classical,"['compositional ambient', 'neo-classical', 'pastoral']",46063
1188,0roWUeP7Ac4yK4VN6L2gF4,Gioachino Rossini,classical,"['classical', 'italian opera', 'italian romanticism']",182677
1191,606pshIhidPHebEaDWSXDe,Mitsuko Uchida,classical,"['classical performance', 'classical piano', 'japanese classical performance', 'japanese classical piano']",37563
1193,4IAWVxo2fpTBPn6k7GZ3eY,Francis Poulenc,classical,"['classical', 'neoclassicism']",31547
1194,1U4pv151m4SgVMg8fXROYp,Julian Lloyd Webber,classical,['classical cello'],12461
1197,1QpDFI4PxPwdv2E3iS6pCp,Lavinia Meijer,classical,['classical harp'],23130
1198,4XDJurjQCnWLlE7KLZCT9x,Samuel Barber,classical,"['american modern classical', 'classical']",95783
1199,0qlhpgr87PEG89Jd5iRpxe,John Rutter,classical,"['anglican liturgy', 'british contemporary classical', 'choral']",36898
